product_id,product_level,qa_family,band,asset_relative_path,declared_resolution_m,asset_kind,asset_status,band_specific
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,QUALIT,B09,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_QUALIT_B09.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,QUALIT,B10,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_QUALIT_B10.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,QUALIT,B11,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_QUALIT_B11.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,QUALIT,B12,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_QUALIT_B12.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,QUALIT,B08A,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_QUALIT_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,CLASSI,,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_CLASSI_B00.jp2,,raster,present,False
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B01,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B01.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B02,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B02.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B03,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B03.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B04,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B04.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B05,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B05.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B06,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B06.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B07,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B07.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B08,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B08.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B09,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B09.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B10,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B10.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B11,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B11.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B12,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B12.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DETFOO,B08A,GRANULE/L1C_T33UVB_A033424_20211115T103310/QI_DATA/MSK_DETFOO_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,NODATA,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,SATURA,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,DEFECT,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,TECQUA,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,CLOUDS,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,CLDPRB,,,,,absent,
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,SNWPRB,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B01,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B01.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B02,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B02.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B03,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B03.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B04,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B04.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B05,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B05.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B06,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B06.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B07,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B07.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B08,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B08.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B09,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B09.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B10,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B10.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B11,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B11.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B12,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B12.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,QUALIT,B08A,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_QUALIT_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,CLASSI,,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_CLASSI_B00.jp2,,raster,present,False
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B01,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B01.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B02,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B02.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B03,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B03.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B04,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B04.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B05,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B05.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B06,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B06.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B07,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B07.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B08,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B08.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B09,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B09.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B10,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B10.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B11,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B11.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B12,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B12.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DETFOO,B08A,GRANULE/L1C_T33UVB_A033524_20211122T102421/QI_DATA/MSK_DETFOO_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,NODATA,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,SATURA,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,DEFECT,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,TECQUA,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,CLOUDS,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,CLDPRB,,,,,absent,
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,SNWPRB,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B01,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B01.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B02,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B02.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B03,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B03.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B04,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B04.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B05,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B05.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B06,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B06.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B07,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B07.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B08,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B08.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B09,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B09.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B10,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B10.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B11,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B11.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B12,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B12.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,QUALIT,B08A,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_QUALIT_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,CLASSI,,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_CLASSI_B00.jp2,,raster,present,False
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B01,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B01.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B02,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B02.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B03,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B03.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B04,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B04.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B05,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B05.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B06,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B06.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B07,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B07.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B08,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B08.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B09,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B09.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B10,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B10.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B11,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B11.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B12,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B12.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DETFOO,B08A,GRANULE/L1C_T33UVB_A033567_20211125T103350/QI_DATA/MSK_DETFOO_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,NODATA,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,SATURA,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,DEFECT,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,TECQUA,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,CLOUDS,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,CLDPRB,,,,,absent,
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,SNWPRB,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B01,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B01.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B02,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B02.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B03,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B03.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B04,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B04.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B05,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B05.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B06,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B06.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B07,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B07.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B08,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B08.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B09,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B09.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B10,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B10.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B11,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B11.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B12,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B12.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,QUALIT,B08A,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_QUALIT_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,CLASSI,,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_CLASSI_B00.jp2,,raster,present,False
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B01,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B01.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B02,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B02.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B03,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B03.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B04,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B04.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B05,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B05.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B06,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B06.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B07,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B07.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B08,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B08.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B09,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B09.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B10,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B10.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B11,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B11.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B12,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B12.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DETFOO,B08A,GRANULE/L1C_T33UVB_A033667_20211202T102433/QI_DATA/MSK_DETFOO_B8A.jp2,,raster,present,True
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,NODATA,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,SATURA,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,DEFECT,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,TECQUA,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,CLOUDS,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,CLDPRB,,,,,absent,
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,SNWPRB,,,,,absent,
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B01,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B01.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B02,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B02.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B03,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B03.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B04,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B04.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B05,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B05.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B06,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B06.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B07,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B07.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B08,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B08.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B09,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B09.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B10,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B10.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B11,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B11.jp2,,raster,present,True
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,QUALIT,B12,GRANULE/L1C_T33UVB_A033710_20211205T103430/QI_DATA/MSK_QUALIT_B12.jp2,,raster,present,True
